bldg_num,name,legal_name,abbr,campus,address,type,TRI_BLDG_T,TRI_TRITEN,TRI_YEAR_O,TRI_DATE_O,TRI_YEAR_L,mortenson_dates,ada,nrhp_status,gross_sqft,assignable_sqft,net_sqft,structural_sqft,usable_sqft,BLDG_DETAI,BLDG_PHOTO,women_restrooms,men_restrooms,undesignated_restrooms,classrooms,laboratories,offices_spaces,study_facilities,bins_bottles_and_cans,bins_compost,bins_paper,bins_trash_only
332,Cattle Feeding Shed No 1,Cattle Feeding Shed No. 1,CFS1,St. Paul Campus,"1894 Buford Place, Saint Paul 55108",Academic / Administration,Agricultural,Owned,1920,1/1/20,NA,NA,Partially Accessible,NA,6031.25,5767.38,0,263.88,5767.38,http://campusmaps.umn.edu/cattle-feeding-shed-no-1,http://egis.umn.edu/building_photos/02-332.jpg,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
333,Cattle Feeding Shed No 2,Cattle Feeding Shed No. 2,CFS2,St. Paul Campus,"1896 Buford Place, Saint Paul 55108",Academic / Administration,Agricultural,Owned,1915,1/1/15,NA,NA,Partially Accessible,NA,6031.25,5767.38,0,263.88,5767.38,http://campusmaps.umn.edu/cattle-feeding-shed-no-2,http://egis.umn.edu/building_photos/02-333.jpg,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
302,Beef Cattle Barn,Beef Cattle Barn,BCB,St. Paul Campus,"1920 Buford Place, Saint Paul 55108",Academic / Administration,Agricultural,Owned,1917,1/1/17,NA,NA,Partially Accessible,ELIGIBLE,23774.92,21235.8,1015.78,1523.34,22251.58,http://campusmaps.umn.edu/beef-cattle-barn,http://egis.umn.edu/building_photos/site-building/02-302.jpg,NA,NA,NA,0,0,2,0,NA,NA,NA,NA
343,Botany Field House,Botany Field House,BFH,St. Paul Campus,"2033 Folwell Avenue, Saint Paul 55108",Academic / Administration,Agricultural,Owned,1923,1/1/23,NA,NA,Not Accessible,NA,1320.39,1113.32,34.04,173.03,1147.36,http://campusmaps.umn.edu/botany-field-house,https://egis.umn.edu/building_photos/02-343.jpg,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
345,Agronomy Seed House,Agronomy Seed House,AGRSH,St. Paul Campus,"1472 Gortner Avenue, Saint Paul 55108",Academic / Administration,Agricultural,Owned,1917,1/1/17,NA,NA,Accessible,NA,8717.72,4998.85,2480,1238.87,7478.85,http://campusmaps.umn.edu/agronomy-seed-house,http://egis.umn.edu/building_photos/site-building/02-345.jpg,0,0,1,0,0,1,0,1,1,1,2
346,Bee Lab Storage,Bee Lab Storage Building,BLABSTOR,St. Paul Campus,"1634 Gortner Avenue, Saint Paul 55108",Academic / Administration,Agricultural,Owned,NA,6/23/20,NA,NA,NA,NA,901.46,772.08,0,129.38,772.08,https://campusmaps.umn.edu/bee-lab-storage-building,https://egis.umn.edu/building_photos/02-346.jpg,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
347,Bee Research Facility,Bee Research Facility,BRF,St. Paul Campus,"1634 Gortner Avenue, Saint Paul 55108",Academic / Administration,Agricultural,Owned,2016,1/1/16,NA,NA,Accessible,NA,10125.07,7602.2,1595.5,927.38,9197.7,https://campusmaps.umn.edu/bee-research-facility,http://egis.umn.edu/building_photos/02-347.jpg,1,1,0,0,10,7,0,3,7,2,6
351,Hog Barn No 3,Hog Barn Number 3,HOGB3,St. Paul Campus,"1845 Buford Avenue, Saint Paul 55108",Academic / Administration,Agricultural,Owned,1927,1/1/27,NA,NA,Not Accessible,ELIGIBLE,4913.88,4162.02,280.2,471.67,4442.21,http://campusmaps.umn.edu/hog-barn-number-3,http://egis.umn.edu/building_photos/02-351.jpg,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
355,Farm Crops Field House,Farm Crops Field House,FCFH,St. Paul Campus,"1922 Hendon Avenue, Saint Paul 55108",Academic / Administration,Agricultural,Owned,1932,1/1/32,NA,NA,Not Accessible,ELIGIBLE,10624.87,6330.28,459.35,3835.24,6789.64,http://campusmaps.umn.edu/farm-crops-field-house,http://egis.umn.edu/building_photos/02-355.jpg,NA,NA,NA,0,0,0,0,1,0,1,1
392,Sheep Research,Sheep Research,SHEEPR,St. Paul Campus,"1794 Dudley Avenue, Saint Paul 55108",Academic / Administration,Agricultural,Owned,1964,1/1/64,NA,NA,Not Accessible,NA,8164.63,7826.13,101.42,237.08,7927.55,http://campusmaps.umn.edu/sheep-research,http://egis.umn.edu/building_photos/02-392.jpg,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
388,Crop Service Building,Crop Service Building,CRSERV,St. Paul Campus,"1895 Hendon Avenue, Saint Paul 55108",Academic / Administration,Agricultural,Owned,1958,1/1/58,NA,NA,Accessible,NA,21631.93,19708.94,885.62,1037.36,20594.56,http://campusmaps.umn.edu/crop-service-building,http://egis.umn.edu/building_photos/site-building/02-388.jpg,0,0,1,0,12,2,0,3,2,2,3
422,Animal Arena,Animal Arena,ANAREN,St. Paul Campus,"1888 Carter Avenue, Saint Paul 55108",Academic / Administration,Agricultural,Owned,1975,1/1/75,NA,NA,Accessible,NA,8620.4,6859.31,1079.4,681.7,7938.71,http://campusmaps.umn.edu/animal-arena,http://egis.umn.edu/building_photos/AnAren/photo.jpg,1,1,0,0,4,0,0,1,3,1,1
433,Field Operations Building,Field Operations Building,FIELDOP,St. Paul Campus,"1606 Fairview Avenue, Saint Paul 55108",Academic / Administration,Agricultural,Owned,1986,1/1/86,NA,NA,Not Accessible,NA,1680.44,1552.97,0,127.47,1552.97,http://campusmaps.umn.edu/field-operations-building,https://egis.umn.edu/building_photos/02-433.jpg,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
435,Turf Shed,Turf Shed,TURFS,St. Paul Campus,"1604 Fairview Avenue, Saint Paul 55108",Academic / Administration,Agricultural,Owned,1950,1/1/50,NA,NA,Not Accessible,NA,1026.4,981.32,0,45.08,981.32,http://campusmaps.umn.edu/turf-shed,https://egis.umn.edu/building_photos/02-435.jpg,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
430,Dairy Cattle Teaching and Research,Dairy Cattle Teaching and Research,DCTRC,St. Paul Campus,"1478 Fairview Avenue, Saint Paul 55108",Academic / Administration,Agricultural,Owned,1986,1/1/86,NA,NA,Accessible,ELIGIBLE,23902.99,20613.21,2123.21,1166.57,22736.43,http://campusmaps.umn.edu/dairy-cattle-teaching-and-research,http://egis.umn.edu/building_photos/site-building/02-430.jpg,NA,NA,NA,0,0,3,0,1,0,1,3
431,Animal Waste Treatment Center,Animal Waste Treatment Center,ANWTCTR,St. Paul Campus,"1830 Buford Place, Saint Paul 55108",Academic / Administration,Agricultural,Owned,1986,1/1/86,NA,NA,Not Accessible,NA,14393.22,13418,0,975.22,13418,http://campusmaps.umn.edu/animal-waste-treatment-center,http://egis.umn.edu/building_photos/02-431.jpg,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
417,Large Animal Holding,Large Animal Holding,LGANH,St. Paul Campus,"1907 Carter Avenue, Saint Paul 55108",Academic / Administration,Agricultural,Owned,1973,1/1/73,NA,NA,Not Accessible,NA,22297.25,20877.85,450.87,968.53,21328.72,http://campusmaps.umn.edu/large-animal-holding,http://egis.umn.edu/building_photos/site-building/02-417.jpg,1,1,1,0,2,1,0,0,2,1,5
455,Swine Research Facility,Swine Research Facility,SWNRESFAC,St. Paul Campus,"1850 Buford Place, Saint Paul 55108",Academic / Administration,Agricultural,Owned,1986,1/1/86,NA,NA,Accessible,NA,10558.86,8445.92,1311.51,801.43,9757.43,http://campusmaps.umn.edu/swine-research-facility,http://egis.umn.edu/building_photos/site-building/02-455.jpg,NA,NA,NA,0,4,3,0,NA,NA,NA,NA
456,Large Animal Shelter,Large Animal Shelter,LGANSH,St. Paul Campus,"1907 Carter Avenue, Saint Paul 55108",Academic / Administration,Agricultural,Owned,1989,1/1/89,NA,NA,Partially Accessible,NA,2816,2697,0,119,2697,http://campusmaps.umn.edu/large-animal-shelter,https://campusmaps.umn.edu/sites/campusmaps.umn.edu/files/styles/folwell_full/public/2022-06/large_animal_shelter.jpg?itok=4AQbh_XP,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
463,Poultry Teaching and Research,Poultry Teaching and Research Facility,PTRF,St. Paul Campus,"1835 Buford Place, Saint Paul 55108",Academic / Administration,Agricultural,Owned,1982,1/1/82,NA,NA,Accessible,NA,27648,19435.68,5979.06,2233.25,25414.75,http://campusmaps.umn.edu/poultry-teaching-and-research-facility,http://egis.umn.edu/building_photos/site-building/02-463.jpg,1,1,0,0,2,1,0,NA,NA,NA,NA
464,Agriculture and Landscape Building,Agriculture and Landscape Building,AGLNDBLDG,St. Paul Campus,"1847 Buford Place, Saint Paul 55108",Academic / Administration,Agricultural,Owned,2006,1/1/06,NA,NA,Accessible,NA,8400,8117.25,0,282.75,8117.25,http://campusmaps.umn.edu/agriculture-and-landscape-building,http://egis.umn.edu/building_photos/site-building/02-464.jpg,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
468,Breeding House,Breeding House,BREEDH,St. Paul Campus,"1825 Buford Place, Saint Paul 55108",Academic / Administration,Agricultural,Owned,1933,1/1/33,NA,NA,Partially Accessible,NA,6726.58,6102.74,201.17,422.67,6303.91,http://campusmaps.umn.edu/breeding-house,http://egis.umn.edu/building_photos/02-468.jpg,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
112,Rapson Hall,Ralph Rapson Hall,RAPSONH,Minneapolis Campus,"89 Church Street SE, Minneapolis 55455",Academic / Administration,Arts / Design Lab,Owned,1958,1/1/58,2001,NA,Accessible,ELIGIBLE,164115.54,83503.74,44398.61,36213.19,127902.35,http://campusmaps.umn.edu/ralph-rapson-hall,http://egis.umn.edu/building_photos/site-building/01-112.jpg,11,8,1,10,39,74,2,34,40,40,61
98,University Stores South,University Stores South,USTORS,Minneapolis Campus,"879 29th Avenue SE, Minneapolis 55414",Academic / Administration,Arts / Design Lab,Owned,1954,1/1/54,2002,NA,Accessible,NA,55183.5,38988.8,12595.45,3599.25,51584.25,http://campusmaps.umn.edu/university-stores-south,https://campusmaps.umn.edu/sites/campusmaps.umn.edu/files/styles/folwell_full/public/2022-06/university_stores_south.jpg?itok=5g-QEvX6,2,3,1,0,51,36,0,6,8,9,7
127,1425 University Ave SE,1425 University Avenue SE,1425UNIV,Minneapolis Campus,"1425 University Avenue SE, Minneapolis 55455",Academic / Administration,Arts / Design Lab,Owned,1922,1/1/22,NA,NA,Partially Accessible,ELIGIBLE,20864.19,10710.64,7156.82,2996.74,17867.46,http://campusmaps.umn.edu/1425-university-avenue-se,http://egis.umn.edu/building_photos/site-building/01-127.jpg,1,1,3,0,11,26,0,3,4,3,4
215,Ferguson Hall,Ferguson Hall,FERGH,Minneapolis Campus,"2106 4th Street S, Minneapolis 55455",Academic / Administration,Arts / Design Lab,Owned,1984,1/1/84,NA,NA,Accessible,NA,123954.25,66508.71,33494.31,23951.23,100003.02,http://campusmaps.umn.edu/ferguson-hall,http://egis.umn.edu/building_photos/site-building/01-215.jpg,3,3,2,17,112,92,8,27,26,33,27
209,Rarig Center,Rarig Center,RARIGC,Minneapolis Campus,"330 21st Avenue S, Minneapolis 55455",Academic / Administration,Arts / Design Lab,Owned,1970,1/1/70,NA,NA,Accessible,NA,173139.48,77775.4,43830.88,51533.19,121606.29,http://campusmaps.umn.edu/rarig-center,http://egis.umn.edu/building_photos/site-building/01-209.jpg,4,3,1,1,70,65,0,18,17,18,18
241,Regis Center East,Regis Center for Art-East,REGCTR-E,Minneapolis Campus,"405 21st Avenue S, Minneapolis 55455",Academic / Administration,Arts / Design Lab,Owned,2003,1/1/03,NA,NA,Accessible,NA,102034.87,53549.27,32105.15,16380.45,85654.42,http://campusmaps.umn.edu/regis-center-art-east,http://egis.umn.edu/building_photos/site-building/01-241.jpg,3,3,0,3,50,29,0,10,15,9,16
242,Regis Center West,Regis Center for Art-West,REGCTR-W,Minneapolis Campus,"418 21st Avenue S, Minneapolis 55455",Academic / Administration,Arts / Design Lab,Owned,2003,1/1/03,NA,NA,Accessible,NA,61783.79,34520.15,19737.61,7526.03,54257.76,http://campusmaps.umn.edu/regis-center-art-west,http://egis.umn.edu/building_photos/site-building/01-242.jpg,2,1,1,4,66,19,0,11,11,14,24
247,Barker Center,Barbara B Barker Center for Dance,BARKERCTR,Minneapolis Campus,"500 21st Avenue S, Minneapolis 55455",Academic / Administration,Arts / Design Lab,Owned,1998,1/1/98,NA,NA,Accessible,NA,23537.71,12354.68,4518.3,6664.74,16872.98,http://campusmaps.umn.edu/barbara-b-barker-center-dance,http://egis.umn.edu/building_photos/site-building/01-247.jpg,1,1,1,1,13,10,0,6,7,5,6
338,McNeal Hall,McNeal Hall,MCNH,St. Paul Campus,"1985 Buford Avenue, Saint Paul 55108",Academic / Administration,Arts / Design Lab,Owned,1913,1/1/13,1977,NA,Accessible,NA,221216.02,102606.99,66233.5,52375.53,168840.49,http://campusmaps.umn.edu/mcneal-hall,http://egis.umn.edu/building_photos/site-building/02-338.jpg,10,7,2,15,76,230,9,35,27,33,37
56,Cooke Hall,Cooke Hall,COOKEH,Minneapolis Campus,"1900 University Avenue SE, Minneapolis 55455",Academic / Administration,Athletics / Recreation,Owned,1934,1/1/34,NA,NA,Accessible,ELIGIBLE,87186.64,55059.14,21416.6,10710.9,76475.74,http://campusmaps.umn.edu/cooke-hall,https://campusmaps.umn.edu/sites/campusmaps.umn.edu/files/styles/folwell_full/public/2021-12/IMG_7710.jpg?itok=KbQx9aOg,2,2,2,3,17,70,0,12,15,14,12
113,Food Operations Building,Food Operations Building,FOODOPB,Minneapolis Campus,"2904 Fairmount Street SE, Minneapolis 55414",Academic / Administration,Central Service,Owned,1958,1/1/58,NA,NA,Not Accessible,NA,82094.84,43593.08,32399.55,6102.2,75992.64,http://campusmaps.umn.edu/food-operations-building,http://egis.umn.edu/building_photos/site-building/01-113.jpg,2,5,2,0,0,104,0,11,17,13,12
134,Printing Services,Printing Services Building,PSB,Minneapolis Campus,"2818 Como Avenue SE, Minneapolis 55414",Academic / Administration,Central Service,Owned,1969,1/1/69,NA,NA,Accessible,NA,81789.89,65298.39,10834.99,5656.51,76133.38,http://campusmaps.umn.edu/printing-services-building,http://egis.umn.edu/building_photos/site-building/01-134.jpg,4,3,0,0,0,71,0,6,12,16,26
185,Fleet Services,Fleet Services Facility,FLEETSERV,Minneapolis Campus,"901 29th Avenue SE, Minneapolis 55414",Academic / Administration,Central Service,Owned,2000,1/1/00,NA,NA,Accessible,NA,44625.11,23049.39,2387.95,19187.78,25437.34,http://campusmaps.umn.edu/fleet-services-facility,http://egis.umn.edu/building_photos/site-building/01-185.jpg,2,2,0,0,0,17,0,1,3,1,1
177,Thompson Center,Thompson Center for Environmental Management,THOMPCTR,Minneapolis Campus,"501 23rd Avenue SE, Minneapolis 55455",Academic / Administration,Central Service,Owned,1994,1/1/94,NA,NA,Accessible,NA,46113.14,31569.39,10789.52,3754.24,42358.91,http://campusmaps.umn.edu/thompson-center-environmental-management,http://egis.umn.edu/building_photos/site-building/01-177.jpg,4,4,0,0,0,57,0,5,7,6,6
198,Landcare and Facilities Operations,Landcare and Facilities Operations,LCF,Minneapolis Campus,"2609 4th Street SE, Minneapolis 55414",Academic / Administration,Central Service,Owned,2010,1/1/10,NA,NA,Accessible,NA,22476.31,15915.55,3595.84,2964.92,19511.39,http://campusmaps.umn.edu/landcare-and-facilities-operations,http://egis.umn.edu/building_photos/site-building/01-198.jpg,1,1,1,0,0,26,0,5,6,3,5
424,Research Weather Station,Research Weather Station,RWS,St. Paul Campus,"1635 Lindig Street, Saint Paul 55108",Academic / Administration,Central Service,Owned,1981,1/1/81,NA,NA,Not Accessible,NA,153.02,115.2,0,37.82,115.2,http://campusmaps.umn.edu/research-weather-station,https://egis.umn.edu/building_photos/02-424.jpg,NA,NA,NA,0,2,0,0,NA,NA,NA,NA
425,Farm and Grounds Maintenance Buildi,Farm and Grounds Maintenance Building,FGMNT,St. Paul Campus,"1866 Dudley Avenue, Saint Paul 55108",Academic / Administration,Central Service,Owned,1980,1/1/80,NA,NA,Partially Accessible,NA,16936,9506.92,1317.23,6111.84,10824.16,http://campusmaps.umn.edu/farm-and-grounds-maintenance-building,https://egis.umn.edu/building_photos/02-425.jpg,1,1,0,0,0,4,0,1,3,2,3
478,Ag Chemical Storage Bldg,Agricultural Chemical Storage Building,AGCHEMSTO,St. Paul Campus,"1552 Lindig Street, Saint Paul 55108",Academic / Administration,Central Service,Owned,1993,1/1/93,NA,NA,Not Accessible,NA,7893.33,6582.61,692.34,618.38,7274.96,http://campusmaps.umn.edu/agricultural-chemical-storage-building,https://egis.umn.edu/building_photos/02-478.jpg,1,1,0,0,0,1,0,1,3,1,1
203,Blegen Hall,Blegen Hall,BLEGH,Minneapolis Campus,"269 19th Avenue S, Minneapolis 55455",Academic / Administration,Classroom,Owned,1961,1/1/61,NA,NA,Accessible,NA,100814.04,52110.85,38924.43,9778.76,91035.28,http://campusmaps.umn.edu/blegen-hall,http://egis.umn.edu/building_photos/site-building/01-203.jpg,7,5,0,32,19,35,2,23,29,25,35
205,Anderson Hall,Anderson Hall,ANDH,Minneapolis Campus,"257 19th Avenue S, Minneapolis 55455",Academic / Administration,Classroom,Owned,1966,1/1/66,NA,NA,Accessible,NA,82584.27,30593.04,42529.21,9462.03,73122.24,http://campusmaps.umn.edu/anderson-hall,http://egis.umn.edu/building_photos/site-building/01-205.jpg,2,1,0,10,3,36,0,23,24,24,26
326,Ben Pomeroy Student-Alumni Learning,Ben Pomeroy Student-Alumni Learning Center,BPOMCTR,St. Paul Campus,"1964 Fitch Avenue, Saint Paul 55108",Academic / Administration,Classroom,Owned,1907,1/1/07,2007,NA,Accessible,ELIGIBLE,14185.07,8780.19,3933.69,1471.19,12713.88,http://campusmaps.umn.edu/ben-pomeroy-student-alumni-learning,http://egis.umn.edu/building_photos/site-building/02-326.jpg,2,2,0,6,0,7,0,6,6,5,8
989,Westgate I Business Center,Westgate I Business Center,WESTI,Minneapolis Campus,"2609 W Territorial Road, Saint Paul 55114",Academic / Administration,Classroom,Leased,NA,6/23/20,NA,NA,NA,NA,28419.66,26492.43,745.67,1181.56,27238.1,https://campusmaps.umn.edu/westgate-i-business-center,https://egis.umn.edu/building_photos/01-989.jpg,2,2,0,0,4,47,1,NA,NA,NA,NA
2,Pillsbury Hall,Pillsbury Hall,PILLSH,Minneapolis Campus,"310 Pillsbury Drive SE, Minneapolis 55455",Academic / Administration,Classroom / Office,Owned,1889,NA,2021,NA,Accessible,LISTED,75358.65,29337.6,32443.55,13577.5,61781.16,http://campusmaps.umn.edu/pillsbury-hall,http://egis.umn.edu/building_photos/site-building/01-002.jpg,5,3,1,10,1,115,3,18,27,18,18
5,216 Pillsbury Drive,216 Pillsbury Drive,216PILLS,Minneapolis Campus,"216 Pillsbury Drive SE, Minneapolis 55455",Academic / Administration,Classroom / Office,Owned,1890,NA,2005,NA,Accessible,LISTED,72958.34,39757.57,23079.04,10121.73,62836.61,https://campusmaps.umn.edu/216-pillsbury-drive,http://egis.umn.edu/building_photos/site-building/01-005.jpg,4,4,0,18,1,97,5,19,14,20,20
11,Armory,Armory,ARMORY,Minneapolis Campus,"15 Church Street SE, Minneapolis 55455",Academic / Administration,Classroom / Office,Owned,1896,NA,NA,NA,Partially Accessible,LISTED,78801.95,49053.05,8612.23,21136.66,57665.28,http://campusmaps.umn.edu/armory,http://egis.umn.edu/building_photos/site-building/01-011.jpg,3,2,0,5,2,72,7,14,15,17,19
17,Jones Hall,Jones Hall,JONESH,Minneapolis Campus,"27 Pleasant Street SE, Minneapolis 55455",Academic / Administration,Classroom / Office,Owned,1901,1/1/01,2004,NA,Not Accessible,LISTED,28293.92,13761.95,8215.05,6316.93,21976.99,http://campusmaps.umn.edu/jones-hall,http://egis.umn.edu/building_photos/site-building/01-017.jpg,2,2,0,1,14,42,0,8,10,8,8
19,Campbell Hall,Carmen D. and James R. Campbell Hall,CAMPH,Minneapolis Campus,"51 East River Parkway, Minneapolis 55455",Academic / Administration,Classroom / Office,Owned,1903,1/1/03,1969,NA,Accessible,LISTED,80494.88,42164.3,28123.43,10207.15,70287.73,http://campusmaps.umn.edu/carmen-d-and-james-r-campbell-hall,http://egis.umn.edu/building_photos/site-building/01-019.jpg,4,4,6,5,67,151,3,21,34,20,22
21,Shevlin Hall,Shevlin Hall,SHEVH,Minneapolis Campus,"164 Pillsbury Drive SE, Minneapolis 55455",Academic / Administration,Classroom / Office,Owned,1906,1/1/06,NA,NA,Accessible,LISTED,39912.33,17659.18,14544.13,7709.02,32203.31,http://campusmaps.umn.edu/shevlin-hall,http://egis.umn.edu/building_photos/site-building/01-021.jpg,1,1,1,5,22,48,3,7,9,7,9
22,Folwell Hall,Folwell Hall,FOLH,Minneapolis Campus,"9 Pleasant Street SE, Minneapolis 55455",Academic / Administration,Classroom / Office,Owned,1907,1/1/07,2011,NA,Accessible,ELIGIBLE,120293.94,64285.11,32565.4,23443.44,96850.5,http://campusmaps.umn.edu/folwell-hall,http://egis.umn.edu/building_photos/site-building/01-022.jpg,7,7,2,28,3,160,12,24,33,27,30
60,Vincent Hall,Vincent Hall,VINH,Minneapolis Campus,"206 Church Street SE, Minneapolis 55455",Academic / Administration,Classroom / Office,Owned,1938,1/1/38,NA,NA,Accessible,LISTED,94985.98,48194.28,30636.73,16154.97,78831.01,http://campusmaps.umn.edu/vincent-hall,http://egis.umn.edu/building_photos/site-building/01-060.jpg,6,5,0,18,1,160,7,22,23,25,28
62,Murphy Hall,Murphy Hall,MURH,Minneapolis Campus,"206 Church Street SE, Minneapolis 55455",Academic / Administration,Classroom / Office,Owned,1939,1/1/39,2000,NA,Accessible,LISTED,53068.1,26409.7,17379.66,9278.74,43789.36,http://campusmaps.umn.edu/murphy-hall,http://egis.umn.edu/building_photos/site-building/01-062.jpg,5,4,1,7,15,57,9,11,21,11,15
37,Appleby Hall,Appleby Hall,APH,Minneapolis Campus,"128 Pleasant Street SE, Minneapolis 55455",Academic / Administration,Classroom / Office,Owned,1915,1/1/14,1988,NA,Accessible,LISTED,89846.38,52491.58,24637.76,12717.03,77129.34,http://campusmaps.umn.edu/appleby-hall,http://egis.umn.edu/building_photos/site-building/01-037.jpg,2,4,4,15,9,170,15,32,30,36,35
71,Ford Hall,Ford Hall,FORDH,Minneapolis Campus,"224 Church Street SE, Minneapolis 55455",Academic / Administration,Classroom / Office,Owned,1950,1/1/50,2000,NA,Accessible,LISTED,84365.38,42662.97,30324.82,11377.59,72987.79,http://campusmaps.umn.edu/ford-hall,http://egis.umn.edu/building_photos/site-building/01-071.jpg,4,5,1,14,12,105,7,20,19,25,21
145,Health Sciences Education Center,Health Sciences Education Center,HSEC,Minneapolis Campus,"526 Delaware Street SE, Minneapolis 55455",Academic / Administration,Classroom / Office,Owned,2020,3/31/20,NA,NA,Accessible,NA,192753.75,74097.93,71379.56,47276.25,145477.49,https://campusmaps.umn.edu/health-sciences-education-center,http://egis.umn.edu/building_photos/HSEC/photo.jpg,5,5,3,36,68,14,15,31,47,32,33
207,Willey Hall,Willey Hall,WILLEYH,Minneapolis Campus,"225 19th Avenue S, Minneapolis 55455",Academic / Administration,Classroom / Office,Owned,1971,1/1/71,NA,NA,Accessible,NA,120463.69,35413.26,28536.2,56514.22,63949.46,http://campusmaps.umn.edu/willey-hall,http://egis.umn.edu/building_photos/site-building/01-207.jpg,1,1,0,8,1,115,1,21,21,21,21
212,West Bank Skyway,West Bank Skyway,WBS,Minneapolis Campus,"219 19th Avenue S, Minneapolis 55455",Academic / Administration,Classroom / Office,Owned,1980,1/1/80,NA,NA,Accessible,NA,15269.14,8159.57,5796.23,1313.35,13955.79,http://campusmaps.umn.edu/west-bank-skyway,https://campusmaps.umn.edu/sites/campusmaps.umn.edu/files/styles/folwell_full/public/2022-05/01-212_0.jpg?itok=vCOtLzwA,1,1,0,3,0,27,0,4,4,5,4
299,Bruininks Hall,Robert H Bruininks Hall,BRUH,Minneapolis Campus,"222 Pleasant Street SE, Minneapolis 55455",Academic / Administration,Classroom / Office,Owned,2009,1/1/10,NA,NA,Accessible,NA,126036.5,59851.43,48845.88,17339.19,108697.31,http://campusmaps.umn.edu/robert-h-bruininks-hall,http://egis.umn.edu/building_photos/site-building/01-299.jpg,6,6,1,63,1,150,12,56,63,59,58
267,Peik Hall,Peik Hall,PEIKH,Minneapolis Campus,"159 Pillsbury Drive SE, Minneapolis 55455",Academic / Administration,Classroom / Office,Owned,1951,1/1/51,NA,NA,Accessible,NA,63771.27,39032.68,18167.43,6571.17,57200.1,http://campusmaps.umn.edu/peik-hall,http://egis.umn.edu/building_photos/site-building/01-267.jpg,3,4,1,19,4,127,3,15,19,14,18
249,Carlson,Carlson School of Management,CARLSMGMT,Minneapolis Campus,"321 19th Avenue S, Minneapolis 55455",Academic / Administration,Classroom / Office,Owned,1997,1/1/97,NA,NA,Accessible,NA,334306.54,165327.32,109993.32,58985.9,275320.64,http://campusmaps.umn.edu/carlson-school-management,http://egis.umn.edu/building_photos/site-building/01-249.jpg,10,10,0,61,39,502,34,75,93,79,82
250,Hanson Hall,Herbert M Hanson Jr Hall,HMH,Minneapolis Campus,"1925 4th Street S, Minneapolis 55455",Academic / Administration,Classroom / Office,Owned,2008,1/1/08,NA,NA,Accessible,NA,139126.33,68134.98,50374.15,20617.2,118509.13,http://campusmaps.umn.edu/herbert-m-hanson-jr-hall,http://egis.umn.edu/building_photos/site-building/01-250.jpg,5,6,1,21,3,180,12,36,50,46,39
372,Peters Hall,Peters Hall,PETH,St. Paul Campus,"1404 Gortner Avenue, Saint Paul 55108",Academic / Administration,Classroom / Office,Owned,1950,1/1/50,1998,NA,Accessible,ELIGIBLE,52746.63,25210.53,19886.57,7649.53,45097.1,http://campusmaps.umn.edu/peters-hall,http://egis.umn.edu/building_photos/site-building/02-372.jpg,3,3,1,13,1,102,2,16,13,14,15
412,Ruttan Hall,Ruttan Hall,RUTTANH,St. Paul Campus,"1994 Buford Avenue, Saint Paul 55108",Academic / Administration,Classroom / Office,Owned,1971,1/1/71,NA,NA,Accessible,NA,129631.8,65147.77,51502.38,13494.36,116137.44,http://campusmaps.umn.edu/ruttan-hall,http://egis.umn.edu/building_photos/site-building/02-412.jpg,5,5,0,10,3,289,5,35,23,42,45
32,Jackson Hall,Jackson Hall,JACH,Minneapolis Campus,"321 Church Street SE, Minneapolis 55455",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1912,1/1/12,2000,NA,Accessible,ELIGIBLE,150394.08,68799.77,57665.55,23928.76,126465.32,http://campusmaps.umn.edu/jackson-hall,http://egis.umn.edu/building_photos/site-building/01-032.jpg,5,5,1,2,132,78,0,18,24,21,27
35,Smith Hall,Smith Hall,SMITHH,Minneapolis Campus,"207 Pleasant Street SE, Minneapolis 55455",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1913,1/1/13,1985,NA,Accessible,LISTED,195213.38,109879.82,61980.99,23352.56,171860.81,http://campusmaps.umn.edu/smith-hall,http://egis.umn.edu/building_photos/site-building/01-035.jpg,7,5,1,12,107,107,1,36,32,37,41
111,Diehl Hall,Diehl Hall,DIEHLH,Minneapolis Campus,"505 Essex Street SE, Minneapolis 55455",Academic / Administration,Health / Chem / Bio Science Lab,Owned,1958,1/1/58,NA,NA,Partially Accessible,NA,199723.37,129980.38,50952.42,18790.57,180932.79,http://campusmaps.umn.edu/diehl-hall,http://egis.umn.edu/building_photos/site-building/01-111.jpg,9,8,0,0,118,148,30,15,2,15,12
